team,displayName,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hit Outs,Tackles
Western Bulldogs,"Murphy, Robert",15,9,2,6,0,0,0,0
Western Bulldogs,"Picken, Liam",28,16,4,12,2,0,0,4
Western Bulldogs,"Roberts, Fletcher",5,3,1,2,0,0,0,2
Western Bulldogs,"Roughead, Jordan",9,5,2,4,0,0,5,1
Western Bulldogs,"Smith, Clay",8,1,1,7,0,0,0,2
Western Bulldogs,"Stevens, Koby",17,8,3,9,1,1,1,6
Western Bulldogs,"Stringer, Jake",11,8,5,3,4,1,0,3
Western Bulldogs,"Talia, Michael",15,7,2,8,0,0,0,1
Western Bulldogs,"Webb, Lukas",8,4,1,4,0,0,0,3
Western Bulldogs,"Wood, Easton",21,13,10,8,1,0,0,1
Western Bulldogs,"Bontempelli, Marcus",18,14,2,4,1,0,2,3
Western Bulldogs,"Boyd, Matthew",24,16,9,8,0,0,0,2
Western Bulldogs,"Boyd, Tom",8,5,6,3,2,0,3,3
Western Bulldogs,"Cordy, Ayce",8,5,4,3,0,0,3,2
Western Bulldogs,"Crameri, Stewart",15,8,5,7,2,0,1,5
Western Bulldogs,"Dahlhaus, Luke",24,14,4,10,1,0,0,8
Western Bulldogs,"Dale, Bailey",12,6,3,6,1,1,0,1
Western Bulldogs,"Dickson, Tory",14,12,5,2,7,1,0,1
Western Bulldogs,"Goodes, Brett",17,11,6,6,0,0,0,4
Western Bulldogs,"Honeychurch, Mitch",3,3,1,0,0,0,0,4
Western Bulldogs,"Hunter, Lachie",8,4,3,4,0,0,0,3
Western Bulldogs,"Johannisen, Jason",20,16,3,4,0,0,0,1
Western Bulldogs,"Jong, Lin",4,1,0,3,0,0,1,10
Western Bulldogs,"Murphy, Robert",29,17,6,12,0,0,0,3
Western Bulldogs,"Picken, Liam",21,14,6,7,0,1,0,7
Western Bulldogs,"Roberts, Fletcher",15,6,8,9,0,0,0,1
Western Bulldogs,"Roughead, Jordan",17,12,10,5,0,0,2,2
Western Bulldogs,"Stevens, Koby",18,9,4,9,0,0,1,8
Western Bulldogs,"Stringer, Jake",7,4,2,3,0,1,0,4
Western Bulldogs,"Talia, Michael",19,13,7,6,0,0,0,0
Western Bulldogs,"Wallis, Mitch",12,5,5,7,0,0,0,4
Western Bulldogs,"Wood, Easton",16,10,9,6,0,0,0,2
Western Bulldogs,"Biggs, Shane",16,10,3,6,0,0,0,3
Western Bulldogs,"Bontempelli, Marcus",12,7,1,5,0,0,2,3
Western Bulldogs,"Boyd, Matthew",31,13,6,18,0,0,1,5
Western Bulldogs,"Boyd, Tom",1,0,0,1,0,0,1,0
Western Bulldogs,"Cordy, Ayce",13,5,2,8,0,0,20,4
Western Bulldogs,"Crameri, Stewart",15,8,3,7,0,2,0,2
Western Bulldogs,"Dahlhaus, Luke",26,12,6,14,1,1,0,6
Western Bulldogs,"Dale, Bailey",5,3,0,2,1,0,0,4
Western Bulldogs,"Dickson, Tory",9,5,1,4,0,1,0,3
Western Bulldogs,"Goodes, Brett",11,8,3,3,0,0,1,2
Western Bulldogs,"Hunter, Lachie",16,11,4,5,1,1,0,1
Western Bulldogs,"Johannisen, Jason",11,9,3,2,0,0,0,4
Western Bulldogs,"Jong, Lin",9,2,0,7,1,0,2,2
Western Bulldogs,"Murphy, Robert",19,14,1,5,0,0,0,4
Western Bulldogs,"Picken, Liam",19,8,2,11,1,0,0,7
Western Bulldogs,"Roberts, Fletcher",8,4,4,4,0,0,0,1
Western Bulldogs,"Roughead, Jordan",15,6,7,9,0,0,21,3
Western Bulldogs,"Stevens, Koby",16,7,1,9,0,1,1,10
Western Bulldogs,"Stringer, Jake",16,12,4,4,2,3,1,5
Western Bulldogs,"Talia, Michael",15,7,5,8,0,0,0,3
Western Bulldogs,"Wallis, Mitch",23,10,3,13,1,0,0,12
Western Bulldogs,"Wood, Easton",21,8,4,13,1,0,0,0
Western Bulldogs,"Biggs, Shane",6,5,3,1,0,0,0,0
Western Bulldogs,"Bontempelli, Marcus",17,10,1,7,0,1,4,7
Western Bulldogs,"Boyd, Matthew",32,18,8,14,0,1,0,4
Western Bulldogs,"Boyd, Tom",8,7,5,1,1,1,1,1
Western Bulldogs,"Dahlhaus, Luke",29,17,3,12,2,2,0,5
Western Bulldogs,"Dale, Bailey",10,6,1,4,0,0,0,0
Western Bulldogs,"Dickson, Tory",14,10,4,4,4,0,0,1
Western Bulldogs,"Grant, Jarrad",16,8,5,8,1,2,0,2
Western Bulldogs,"Hamling, Joel",16,10,7,6,0,0,0,1
Western Bulldogs,"Hrovat, Nathan",15,5,3,10,0,0,0,2
Western Bulldogs,"Johannisen, Jason",21,17,7,4,1,1,0,1
Western Bulldogs,"Jong, Lin",14,6,1,8,0,0,1,1
Western Bulldogs,"Macrae, Jack",26,12,6,14,0,0,0,5
Western Bulldogs,"Minson, Will",12,8,1,4,2,1,17,2
Western Bulldogs,"Murphy, Robert",25,16,9,9,1,0,0,1
Western Bulldogs,"Picken, Liam",25,14,7,11,2,1,0,6
Western Bulldogs,"Roberts, Fletcher",9,6,5,3,0,0,0,1
Western Bulldogs,"Roughead, Jordan",11,7,5,4,0,1,24,3
Western Bulldogs,"Stevens, Koby",23,14,3,9,1,0,1,5
Western Bulldogs,"Wallis, Mitch",36,17,7,19,1,1,0,7
Western Bulldogs,"Webb, Lukas",13,7,6,6,0,0,0,1
Western Bulldogs,"Wood, Easton",18,15,8,3,0,0,0,2
Western Bulldogs,"Boyd, Matthew",23,16,4,7,0,1,0,3
Western Bulldogs,"Boyd, Tom",4,2,1,2,0,0,1,2
Western Bulldogs,"Crameri, Stewart",16,8,5,8,1,0,0,3
Western Bulldogs,"Dahlhaus, Luke",20,9,1,11,0,1,0,7
Western Bulldogs,"Dale, Bailey",9,7,0,2,1,1,0,5
Western Bulldogs,"Dickson, Tory",14,7,4,7,1,0,0,1
Western Bulldogs,"Grant, Jarrad",18,10,2,8,0,1,6,3
Western Bulldogs,"Hamling, Joel",11,6,3,5,0,0,0,1
Western Bulldogs,"Hrovat, Nathan",12,5,3,7,1,0,0,3
Western Bulldogs,"Johannisen, Jason",12,7,2,5,0,0,0,4
Western Bulldogs,"Jong, Lin",10,0,0,10,0,0,1,5
Western Bulldogs,"Macrae, Jack",31,20,5,11,0,0,0,8
Western Bulldogs,"McLean, Toby",5,1,0,4,0,0,0,0
Western Bulldogs,"Minson, Will",9,6,1,3,0,0,40,5
Western Bulldogs,"Murphy, Robert",12,10,2,2,0,0,0,5
Western Bulldogs,"Roberts, Fletcher",9,3,1,6,0,0,0,2
Western Bulldogs,"Roughead, Jordan",11,6,1,5,2,0,19,3
Western Bulldogs,"Stevens, Koby",22,8,3,14,1,0,1,11
Western Bulldogs,"Stringer, Jake",11,8,3,3,2,1,2,6
Western Bulldogs,"Wallis, Mitch",22,12,5,10,0,0,0,6
Western Bulldogs,"Webb, Lukas",7,5,3,2,0,0,0,2
Western Bulldogs,"Wood, Easton",12,8,6,4,0,0,0,0
Western Bulldogs,"Bontempelli, Marcus",20,9,4,11,1,1,3,6
Western Bulldogs,"Boyd, Matthew",21,16,11,5,0,0,0,2
Western Bulldogs,"Boyd, Tom",12,10,6,2,4,1,2,2
Western Bulldogs,"Dahlhaus, Luke",26,15,2,11,1,0,0,7
Western Bulldogs,"Dale, Bailey",4,3,3,1,1,1,0,0
Western Bulldogs,"Dickson, Tory",11,5,2,6,2,0,0,7
Western Bulldogs,"Grant, Jarrad",22,8,7,14,0,0,2,1
Western Bulldogs,"Hamling, Joel",10,6,8,4,0,0,0,0
Western Bulldogs,"Hrovat, Nathan",15,8,4,7,1,1,0,5
Western Bulldogs,"Johannisen, Jason",16,10,7,6,0,0,0,1
Western Bulldogs,"Macrae, Jack",35,14,6,21,0,1,1,4
Western Bulldogs,"McLean, Toby",16,7,5,9,1,0,0,2
Western Bulldogs,"Minson, Will",3,2,1,1,0,1,15,2
Western Bulldogs,"Murphy, Robert",24,18,6,6,0,0,0,2
Western Bulldogs,"Picken, Liam",22,9,3,13,2,0,0,7
Western Bulldogs,"Roberts, Fletcher",6,4,3,2,0,1,0,0
Western Bulldogs,"Roughead, Jordan",8,3,1,5,0,1,14,7
Western Bulldogs,"Stevens, Koby",22,9,2,13,1,0,0,5
Western Bulldogs,"Stringer, Jake",17,12,4,5,5,0,0,3
Western Bulldogs,"Wallis, Mitch",23,10,3,13,3,0,0,5
Western Bulldogs,"Webb, Lukas",13,9,3,4,0,0,0,2
Western Bulldogs,"Wood, Easton",19,11,7,8,0,0,0,1
Western Bulldogs,"Bontempelli, Marcus",19,10,5,9,1,0,2,4
Western Bulldogs,"Boyd, Matthew",30,20,9,10,0,0,0,1
Western Bulldogs,"Boyd, Tom",11,6,4,5,1,0,2,4
Western Bulldogs,"Dahlhaus, Luke",20,6,2,14,0,0,0,5
Western Bulldogs,"Dale, Bailey",11,6,2,5,1,0,0,1
Western Bulldogs,"Dickson, Tory",11,8,4,3,1,0,0,0
Western Bulldogs,"Grant, Jarrad",18,8,4,10,1,0,0,2
Western Bulldogs,"Hamling, Joel",13,9,6,4,0,0,0,2
Western Bulldogs,"Johannisen, Jason",24,17,7,7,1,0,0,1
Western Bulldogs,"Macrae, Jack",27,13,5,14,0,0,0,9
Western Bulldogs,"McLean, Toby",20,8,7,12,1,0,0,1
Western Bulldogs,"Minson, Will",6,3,3,3,0,0,15,4
Western Bulldogs,"Morris, Dale",8,3,3,5,0,0,0,2
Western Bulldogs,"Murphy, Robert",25,20,8,5,0,0,0,0
Western Bulldogs,"Picken, Liam",19,10,5,9,1,1,0,6
Western Bulldogs,"Roberts, Fletcher",9,7,4,2,0,0,0,2
Western Bulldogs,"Roughead, Jordan",10,7,8,3,0,0,14,2
Western Bulldogs,"Stevens, Koby",20,10,2,10,0,1,0,4
Western Bulldogs,"Stringer, Jake",15,10,4,5,0,2,0,2
Western Bulldogs,"Wallis, Mitch",21,10,5,11,0,0,0,2
Western Bulldogs,"Webb, Lukas",3,1,1,2,1,0,0,0
Western Bulldogs,"Wood, Easton",22,13,13,9,0,0,0,0
Western Bulldogs,"Bontempelli, Marcus",18,10,5,8,0,1,5,1
Western Bulldogs,"Boyd, Matthew",31,21,14,10,1,0,0,3
Western Bulldogs,"Dahlhaus, Luke",17,10,1,7,1,1,0,1
Western Bulldogs,"Daniel, Caleb",14,5,5,9,1,0,0,0
Western Bulldogs,"Dickson, Tory",14,9,6,5,1,0,0,3
Western Bulldogs,"Grant, Jarrad",18,9,4,9,1,0,0,1
Western Bulldogs,"Hamling, Joel",9,7,5,2,0,0,0,1
Western Bulldogs,"Honeychurch, Mitch",15,9,2,6,0,3,0,3
Western Bulldogs,"Johannisen, Jason",23,17,7,6,0,0,0,1
Western Bulldogs,"Macrae, Jack",31,19,6,12,0,0,0,3
Western Bulldogs,"McLean, Toby",21,12,6,9,0,0,0,3
Western Bulldogs,"Minson, Will",10,4,2,6,0,0,35,6
Western Bulldogs,"Morris, Dale",11,8,5,3,0,0,0,3
Western Bulldogs,"Murphy, Robert",20,16,5,4,0,0,0,1
Western Bulldogs,"Picken, Liam",33,15,5,18,0,1,0,7
Western Bulldogs,"Redpath, Jack",9,8,7,1,0,1,1,3
Western Bulldogs,"Roberts, Fletcher",15,5,4,10,0,0,0,1
Western Bulldogs,"Roughead, Jordan",3,1,2,2,0,0,8,3
Western Bulldogs,"Stevens, Koby",28,10,5,18,0,0,0,7
Western Bulldogs,"Stringer, Jake",10,6,2,4,3,0,0,5
Western Bulldogs,"Wallis, Mitch",19,10,2,9,1,2,0,7
Western Bulldogs,"Wood, Easton",19,13,8,6,0,0,0,2
Western Bulldogs,"Bontempelli, Marcus",28,15,7,13,2,0,1,7
Western Bulldogs,"Boyd, Matthew",29,21,9,8,0,1,0,1
Western Bulldogs,"Boyd, Tom",9,6,3,3,0,1,5,1
Western Bulldogs,"Dahlhaus, Luke",23,15,4,8,2,0,0,3
Western Bulldogs,"Daniel, Caleb",16,8,4,8,0,0,0,5
Western Bulldogs,"Dickson, Tory",11,7,3,4,1,0,0,1
Western Bulldogs,"Grant, Jarrad",17,7,5,10,0,0,1,0
Western Bulldogs,"Hunter, Lachie",13,10,5,3,0,1,0,2
Western Bulldogs,"Johannisen, Jason",20,16,5,4,0,0,0,0
Western Bulldogs,"Macrae, Jack",33,20,10,13,1,2,0,4
Western Bulldogs,"Minson, Will",10,5,3,5,0,0,38,4
Western Bulldogs,"Morris, Dale",14,6,5,8,0,0,0,2
Western Bulldogs,"Murphy, Robert",23,13,4,10,0,0,0,2
Western Bulldogs,"Picken, Liam",36,20,7,16,0,0,0,9
Western Bulldogs,"Prudden, Josh",11,7,6,4,0,0,0,1
Western Bulldogs,"Redpath, Jack",8,7,4,1,3,2,0,1
Western Bulldogs,"Roberts, Fletcher",13,6,2,7,0,0,0,1
Western Bulldogs,"Stevens, Koby",8,4,1,4,0,0,0,2
Western Bulldogs,"Stringer, Jake",18,12,2,6,2,1,0,1
Western Bulldogs,"Talia, Michael",10,9,6,1,2,1,0,2
Western Bulldogs,"Wallis, Mitch",24,10,3,14,1,1,0,1
Western Bulldogs,"Wood, Easton",18,13,8,5,0,0,0,1
Western Bulldogs,"Bontempelli, Marcus",17,10,4,7,0,1,4,10
Western Bulldogs,"Boyd, Matthew",19,11,0,8,0,0,0,0
Western Bulldogs,"Boyd, Tom",10,7,3,3,0,0,17,6
Western Bulldogs,"Campbell, Tom",11,4,5,7,0,0,32,3
Western Bulldogs,"Crameri, Stewart",13,3,1,10,0,1,0,5
Western Bulldogs,"Dahlhaus, Luke",37,14,3,23,1,0,0,7
Western Bulldogs,"Dale, Bailey",9,4,1,5,0,0,0,1
Western Bulldogs,"Daniel, Caleb",19,9,3,10,0,0,0,2
Western Bulldogs,"Dickson, Tory",15,6,4,9,3,0,0,5
Western Bulldogs,"Grant, Jarrad",13,7,2,6,1,0,2,2
Western Bulldogs,"Hunter, Lachie",10,3,1,7,0,0,0,2
Western Bulldogs,"Johannisen, Jason",22,14,5,8,0,0,0,3
Western Bulldogs,"Macrae, Jack",29,13,5,16,0,1,0,5
Western Bulldogs,"Morris, Dale",13,7,9,6,0,0,0,1
Western Bulldogs,"Murphy, Robert",22,12,4,10,0,0,0,1
Western Bulldogs,"Picken, Liam",21,11,4,10,0,0,0,9
Western Bulldogs,"Prudden, Josh",11,7,2,4,0,0,0,4
Western Bulldogs,"Redpath, Jack",7,6,5,1,1,1,2,10
Western Bulldogs,"Roughead, Jordan",9,5,2,4,0,0,0,7
Western Bulldogs,"Stringer, Jake",17,12,6,5,1,2,0,3
Western Bulldogs,"Wallis, Mitch",26,10,0,16,2,0,0,4
Western Bulldogs,"Wood, Easton",15,7,4,8,0,0,0,3
Western Bulldogs,"Biggs, Shane",28,19,7,9,0,0,0,2
Western Bulldogs,"Bontempelli, Marcus",28,11,7,17,1,0,1,2
Western Bulldogs,"Boyd, Matthew",38,16,12,22,0,1,0,0
Western Bulldogs,"Campbell, Tom",14,5,1,9,0,1,28,5
Western Bulldogs,"Crameri, Stewart",20,11,7,9,2,2,0,0
Western Bulldogs,"Dahlhaus, Luke",29,11,5,18,1,0,0,2
Western Bulldogs,"Dale, Bailey",14,6,3,8,1,1,0,0
Western Bulldogs,"Daniel, Caleb",14,5,2,9,1,1,0,4
Western Bulldogs,"Dickson, Tory",13,7,3,6,4,0,0,0
Western Bulldogs,"Grant, Jarrad",6,3,2,3,0,1,0,1
Western Bulldogs,"Hunter, Lachie",32,19,10,13,1,0,0,1
Western Bulldogs,"Johannisen, Jason",21,15,9,6,0,0,0,0
Western Bulldogs,"Macrae, Jack",28,11,7,17,0,0,0,7
Western Bulldogs,"Morris, Dale",9,3,6,6,0,0,0,3
Western Bulldogs,"Murphy, Robert",26,17,7,9,1,0,0,1
Western Bulldogs,"Picken, Liam",33,18,6,15,0,2,0,8
Western Bulldogs,"Prudden, Josh",17,7,5,10,0,0,0,1
Western Bulldogs,"Redpath, Jack",10,7,4,3,1,2,3,1
Western Bulldogs,"Stringer, Jake",20,16,7,4,1,3,2,3
Western Bulldogs,"Talia, Michael",11,5,3,6,0,0,0,1
Western Bulldogs,"Wallis, Mitch",25,12,3,13,1,0,0,1
Western Bulldogs,"Wood, Easton",16,8,6,8,0,0,0,0
Western Bulldogs,"Biggs, Shane",22,16,4,6,0,0,0,2
Western Bulldogs,"Bontempelli, Marcus",24,13,4,11,0,1,3,5
Western Bulldogs,"Boyd, Matthew",24,15,4,9,0,0,0,0
Western Bulldogs,"Campbell, Tom",8,2,2,6,0,0,21,2
Western Bulldogs,"Crameri, Stewart",19,12,5,7,7,2,0,4
Western Bulldogs,"Dahlhaus, Luke",29,13,6,16,0,0,0,8
Western Bulldogs,"Dale, Bailey",3,1,2,2,0,0,0,1
Western Bulldogs,"Daniel, Caleb",19,9,3,10,2,0,0,2
Western Bulldogs,"Dickson, Tory",9,5,3,4,4,0,0,3
Western Bulldogs,"Grant, Jarrad",16,9,5,7,0,1,0,0
Western Bulldogs,"Hunter, Lachie",36,19,6,17,0,1,0,4
Western Bulldogs,"Johannisen, Jason",26,19,6,7,1,1,0,0
Western Bulldogs,"Macrae, Jack",27,12,4,15,0,0,0,7
Western Bulldogs,"Morris, Dale",16,8,9,8,0,0,0,2
Western Bulldogs,"Murphy, Robert",19,14,9,5,0,1,0,0
Western Bulldogs,"Picken, Liam",25,9,4,16,0,1,0,6
Western Bulldogs,"Prudden, Josh",11,5,3,6,0,0,0,2
Western Bulldogs,"Redpath, Jack",13,10,5,3,0,2,3,2
Western Bulldogs,"Stringer, Jake",16,12,3,4,4,2,0,2
Western Bulldogs,"Talia, Michael",18,9,4,9,0,0,0,4
Western Bulldogs,"Wallis, Mitch",26,12,6,14,1,0,0,2
Western Bulldogs,"Wood, Easton",20,8,10,12,0,0,0,0
Western Bulldogs,"Biggs, Shane",27,17,1,10,0,0,0,2
Western Bulldogs,"Bontempelli, Marcus",25,11,3,14,1,0,3,3
Western Bulldogs,"Boyd, Matthew",32,18,9,14,0,1,0,2
Western Bulldogs,"Campbell, Tom",14,4,2,10,0,1,15,0
Western Bulldogs,"Crameri, Stewart",19,13,6,6,3,2,0,2
Western Bulldogs,"Dahlhaus, Luke",27,10,4,17,0,0,0,6
Western Bulldogs,"Dale, Bailey",1,0,0,1,0,0,0,1
Western Bulldogs,"Daniel, Caleb",11,4,1,7,1,0,0,1
Western Bulldogs,"Darley, Sam",21,14,6,7,0,0,0,3
Western Bulldogs,"Dickson, Tory",16,13,5,3,3,2,0,2
Western Bulldogs,"Grant, Jarrad",18,10,5,8,1,0,1,3
Western Bulldogs,"Hamling, Joel",11,4,5,7,0,0,0,0
Western Bulldogs,"Hunter, Lachie",31,10,4,21,0,0,0,2
Western Bulldogs,"Jong, Lin",12,3,2,9,0,0,3,6
Western Bulldogs,"Macrae, Jack",30,13,2,17,0,0,0,2
Western Bulldogs,"Morris, Dale",9,3,3,6,0,0,0,3
Western Bulldogs,"Picken, Liam",21,6,3,15,1,0,0,9
Western Bulldogs,"Redpath, Jack",13,10,9,3,4,0,3,4
Western Bulldogs,"Stringer, Jake",13,12,3,1,4,4,0,1
Western Bulldogs,"Talia, Michael",24,10,9,14,0,0,0,0
Western Bulldogs,"Wallis, Mitch",28,13,2,15,1,2,0,4
Western Bulldogs,"Wood, Easton",22,9,6,13,0,0,0,3
Western Bulldogs,"Biggs, Shane",24,19,6,5,1,0,0,0
Western Bulldogs,"Bontempelli, Marcus",16,8,2,8,3,0,4,6
Western Bulldogs,"Boyd, Matthew",21,14,7,7,0,0,1,5
Western Bulldogs,"Campbell, Tom",12,5,2,7,0,1,29,2
Western Bulldogs,"Crameri, Stewart",17,10,6,7,2,0,0,4
Western Bulldogs,"Dahlhaus, Luke",32,13,4,19,1,0,0,3
Western Bulldogs,"Daniel, Caleb",4,1,0,3,0,0,0,1
Western Bulldogs,"Darley, Sam",16,9,2,7,0,0,0,3
Western Bulldogs,"Dickson, Tory",15,9,4,6,3,2,0,4
Western Bulldogs,"Grant, Jarrad",20,12,4,8,3,1,2,3
Western Bulldogs,"Hamling, Joel",7,4,5,3,0,0,0,4
Western Bulldogs,"Hunter, Lachie",28,11,3,17,1,1,0,0
Western Bulldogs,"Jong, Lin",14,6,2,8,2,1,2,5
Western Bulldogs,"Macrae, Jack",21,9,2,12,1,0,0,7
Western Bulldogs,"Morris, Dale",16,6,8,10,0,0,0,5
Western Bulldogs,"Murphy, Robert",22,17,6,5,0,0,0,3
Western Bulldogs,"Picken, Liam",22,12,4,10,0,0,0,6
Western Bulldogs,"Redpath, Jack",8,7,2,1,2,0,4,1
Western Bulldogs,"Stringer, Jake",14,11,4,3,4,0,0,3
Western Bulldogs,"Talia, Michael",22,13,12,9,0,0,0,1
Western Bulldogs,"Wallis, Mitch",24,13,7,11,1,1,0,10
Western Bulldogs,"Wood, Easton",22,13,6,9,0,0,0,1
Western Bulldogs,"Biggs, Shane",18,15,2,3,0,0,0,3
Western Bulldogs,"Bontempelli, Marcus",23,13,2,10,0,0,1,6
Western Bulldogs,"Campbell, Tom",8,4,2,4,0,0,12,1
Western Bulldogs,"Crameri, Stewart",13,8,6,5,3,0,0,1
Western Bulldogs,"Dahlhaus, Luke",24,11,3,13,0,0,0,2
Western Bulldogs,"Daniel, Caleb",18,8,4,10,0,0,0,1
Western Bulldogs,"Dickson, Tory",11,6,3,5,2,0,0,5
Western Bulldogs,"Grant, Jarrad",12,5,5,7,0,0,1,1
Western Bulldogs,"Hamling, Joel",7,4,4,3,0,0,0,1
Western Bulldogs,"Hunter, Lachie",24,12,6,12,0,0,0,4
Western Bulldogs,"Johannisen, Jason",22,14,6,8,0,0,0,3
Western Bulldogs,"Jong, Lin",9,4,2,5,0,1,3,7
Western Bulldogs,"Macrae, Jack",25,13,3,12,0,0,1,7
Western Bulldogs,"Morris, Dale",11,0,3,11,0,0,0,0
Western Bulldogs,"Murphy, Robert",27,12,7,15,0,0,0,1
Western Bulldogs,"Pearce, Daniel",2,1,0,1,0,0,0,0
Western Bulldogs,"Redpath, Jack",10,6,2,4,2,1,8,3
Western Bulldogs,"Smith, Roarke",9,3,3,6,0,0,0,1
Western Bulldogs,"Stringer, Jake",17,14,3,3,5,0,0,0
Western Bulldogs,"Talia, Michael",17,8,3,9,0,0,2,0
Western Bulldogs,"Wallis, Mitch",22,9,1,13,1,3,0,5
Western Bulldogs,"Wood, Easton",15,8,4,7,0,0,0,3
Western Bulldogs,"Biggs, Shane",21,15,2,6,2,0,0,3
Western Bulldogs,"Bontempelli, Marcus",23,12,3,11,1,0,5,4
Western Bulldogs,"Boyd, Matthew",32,21,8,11,0,0,0,1
Western Bulldogs,"Cordy, Zaine",1,0,0,1,0,0,0,2
Western Bulldogs,"Crameri, Stewart",12,9,5,3,2,2,0,3
Western Bulldogs,"Dahlhaus, Luke",28,7,3,21,0,2,0,7
Western Bulldogs,"Dickson, Tory",8,4,2,4,2,0,0,1
Western Bulldogs,"Grant, Jarrad",12,6,4,6,0,1,0,1
Western Bulldogs,"Hamling, Joel",9,6,3,3,0,0,0,3
Western Bulldogs,"Honeychurch, Mitch",13,9,8,4,2,1,0,2
Western Bulldogs,"Hunter, Lachie",33,17,8,16,0,1,0,3
Western Bulldogs,"Johannisen, Jason",20,13,6,7,2,0,0,3
Western Bulldogs,"Macrae, Jack",30,15,5,15,0,0,0,7
Western Bulldogs,"Morris, Dale",10,6,2,4,0,0,0,1
Western Bulldogs,"Murphy, Robert",22,13,3,9,0,0,0,4
Western Bulldogs,"Picken, Liam",22,8,0,14,1,0,0,5
Western Bulldogs,"Redpath, Jack",5,1,2,4,0,0,4,0
Western Bulldogs,"Roughead, Jordan",9,4,2,5,1,0,20,8
Western Bulldogs,"Stringer, Jake",21,15,5,6,1,2,0,3
Western Bulldogs,"Wallis, Mitch",31,9,1,22,0,1,1,3
Western Bulldogs,"Webb, Lukas",14,6,6,8,0,1,0,1
Western Bulldogs,"Wood, Easton",14,5,6,9,0,0,0,1
Western Bulldogs,"Biggs, Shane",18,12,4,6,0,0,0,1
Western Bulldogs,"Bontempelli, Marcus",28,19,4,9,2,0,1,5
Western Bulldogs,"Cordy, Zaine",7,2,2,5,0,0,0,2
Western Bulldogs,"Crameri, Stewart",8,4,3,4,1,0,0,1
Western Bulldogs,"Dahlhaus, Luke",26,12,2,14,1,0,0,4
Western Bulldogs,"Daniel, Caleb",9,5,0,4,1,1,0,3
Western Bulldogs,"Dickson, Tory",9,2,0,7,1,0,0,4
Western Bulldogs,"Goodes, Brett",11,5,2,6,1,0,0,2
Western Bulldogs,"Grant, Jarrad",15,5,2,10,0,1,2,1
Western Bulldogs,"Hamling, Joel",6,3,3,3,0,0,1,1
Western Bulldogs,"Honeychurch, Mitch",12,5,3,7,1,0,0,3
Western Bulldogs,"Hunter, Lachie",20,12,2,8,0,0,0,3
Western Bulldogs,"Johannisen, Jason",15,9,6,6,0,0,0,3
Western Bulldogs,"Macrae, Jack",15,7,3,8,2,0,2,8
Western Bulldogs,"Picken, Liam",21,11,3,10,1,1,0,1
Western Bulldogs,"Redpath, Jack",13,8,3,5,3,0,10,2
Western Bulldogs,"Roberts, Fletcher",6,3,3,3,0,0,0,0
Western Bulldogs,"Roughead, Jordan",8,5,2,3,1,0,24,3
Western Bulldogs,"Stringer, Jake",12,12,3,0,4,2,0,2
Western Bulldogs,"Wallis, Mitch",26,10,6,16,0,1,0,3
Western Bulldogs,"Webb, Lukas",8,5,3,3,0,0,0,2
Western Bulldogs,"Wood, Easton",20,13,7,7,0,0,0,1
Western Bulldogs,"Biggs, Shane",17,13,2,4,0,0,0,5
Western Bulldogs,"Bontempelli, Marcus",24,16,3,8,0,2,0,7
Western Bulldogs,"Boyd, Matthew",21,15,4,6,0,0,0,2
Western Bulldogs,"Crameri, Stewart",19,11,3,8,2,5,0,1
Western Bulldogs,"Dahlhaus, Luke",27,11,2,16,1,0,0,3
Western Bulldogs,"Daniel, Caleb",7,1,1,6,0,0,0,3
Western Bulldogs,"Dickson, Tory",11,5,2,6,5,0,0,2
Western Bulldogs,"Grant, Jarrad",15,8,6,7,1,2,2,4
Western Bulldogs,"Hamling, Joel",12,5,4,7,0,0,0,1
Western Bulldogs,"Honeychurch, Mitch",9,3,1,6,0,0,0,1
Western Bulldogs,"Hunter, Lachie",28,13,9,15,0,0,0,2
Western Bulldogs,"Jong, Lin",23,9,4,14,1,1,3,5
Western Bulldogs,"Macrae, Jack",19,11,1,8,0,1,0,9
Western Bulldogs,"Minson, Will",12,9,1,3,0,0,26,4
Western Bulldogs,"Morris, Dale",14,4,5,10,0,0,0,1
Western Bulldogs,"Murphy, Robert",26,18,3,8,0,0,0,1
Western Bulldogs,"Picken, Liam",24,15,7,9,0,0,0,8
Western Bulldogs,"Redpath, Jack",7,6,6,1,2,0,4,3
Western Bulldogs,"Roberts, Fletcher",16,7,4,9,0,0,0,1
Western Bulldogs,"Stringer, Jake",12,9,2,3,2,2,0,1
Western Bulldogs,"Wallis, Mitch",26,12,6,14,0,1,0,7
Western Bulldogs,"Wood, Easton",19,9,9,10,0,0,0,0
Adelaide,"Betts, Eddie",16,8,2,8,2,1,0,4
Adelaide,"Brown, Luke",20,13,4,7,0,0,0,4
Adelaide,"Crouch, Brad",12,5,1,7,0,0,0,5
Adelaide,"Dangerfield, Patrick",21,8,2,13,2,0,1,1
Adelaide,"Grigg, Mitch",21,12,6,9,1,0,0,1
Adelaide,"Jacobs, Sam",19,14,8,5,1,0,26,0
Adelaide,"Jaensch, Matthew",25,11,3,14,1,0,0,3
Adelaide,"Johnston, Lewis",12,8,4,4,3,0,0,0
Adelaide,"Kerridge, Sam",24,9,5,15,0,0,0,4
Adelaide,"Lyons, Jarryd",9,6,1,3,0,0,0,4
